"rabs","n","alpha","rsgn","smoothed","design","subj_id","weights","correct","log_time"
0.5,48,-2.94443897916644,1,0,0,207,0.2,0,5.003946308
0.5,48,-2.94443897916644,1,0,0,207,0.2,0,5.003946308
0.3,48,-2.94443897916644,0,0,0,207,1,0,3.761200115
0.5,96,-2.94443897916644,0,0,0,207,1,0,2.639057339
0.7,24,-2.94443897916644,1,0,0,207,1,1,3.295836867
0.5,12,-2.94443897916644,0,0,0,207,1,0,3.931825632
0.3,48,-2.94443897916644,0,1,1,207,1,0,3.761200115
0.3,48,-2.94443897916644,1,0,1,207,1,0,3.71357207
0.3,48,-2.94443897916644,0,0,1,207,1,0,3.583518945
0.9,48,-2.94443897916644,0,0,1,207,1,1,2.56494935
0.5,24,-2.94443897916644,1,0,0,207,1,0,2.77258872
0.5,96,-2.94443897916644,0,1,1,208,1,0,5.587248659
0.7,96,-2.94443897916644,0,1,1,208,1,1,3.465735901
0.3,96,-2.94443897916644,0,1,1,208,1,0,3.806662486
0.9,12,-2.94443897916644,0,0,1,208,1,1,3.912023
0.7,24,-2.94443897916644,0,0,1,208,1,0,3.332204497
0.5,24,-2.94443897916644,0,0,0,208,1,0,2.833213319
0.5,96,-2.94443897916644,1,0,0,208,1,0,3.688879452
0.9,24,-2.94443897916644,1,0,0,208,1,1,3.295836867
0.9,48,-2.94443897916644,0,1,0,208,1,1,2.833213356
0.3,96,-2.94443897916644,0,1,0,208,0.5,0,3.433987215
0.3,96,-2.94443897916644,0,1,0,208,0.5,0,3.433987215
0.5,12,-2.94443897916644,1,0,1,209,1,0,3.850147595
0.7,48,-2.94443897916644,1,1,1,209,1,1,3.25809653
0.7,48,-2.94443897916644,0,0,1,209,1,1,3.218875832
0.9,48,-2.94443897916644,1,1,1,209,1,1,2.995732256
0.3,48,-2.94443897916644,0,0,1,209,1,0,3.526360518
0.9,96,-2.94443897916644,0,0,0,209,0.5,0,4.867534447
0.9,96,-2.94443897916644,0,0,0,209,0.5,0,4.867534447
0.9,48,-2.94443897916644,0,1,0,209,1,1,3.828641398
0.3,96,-2.94443897916644,1,0,0,209,1,1,3.8066625
0.3,48,-2.94443897916644,0,1,0,209,1,0,3.433987195
0.7,24,-2.94443897916644,0,0,0,209,1,1,4.110873861
0.5,12,-2.94443897916644,1,0,0,210,0.2,0,3.988984047
0.5,12,-2.94443897916644,1,0,0,210,0.2,0,3.988984047
0.5,12,-2.94443897916644,1,0,0,210,0.2,0,3.988984047
0.5,12,-2.94443897916644,1,0,0,210,0.2,0,3.988984047
0.5,12,-2.94443897916644,1,0,0,210,0.2,0,3.988984047
0.3,24,-2.94443897916644,0,0,0,210,0.166666666666667,0,4.304065089
0.3,24,-2.94443897916644,0,0,0,210,0.166666666666667,0,4.304065089
0.3,24,-2.94443897916644,0,0,0,210,0.166666666666667,0,4.304065089
0.3,24,-2.94443897916644,0,0,0,210,0.166666666666667,0,4.304065089
0.3,24,-2.94443897916644,0,0,0,210,0.166666666666667,0,4.304065089
0.3,24,-2.94443897916644,0,0,0,210,0.166666666666667,1,4.304065089
0.5,24,-2.94443897916644,0,0,0,210,0.125,0,3.97029191
0.5,24,-2.94443897916644,0,0,0,210,0.125,0,3.97029191
0.5,24,-2.94443897916644,0,0,0,210,0.125,0,3.97029191
0.5,24,-2.94443897916644,0,0,0,210,0.125,0,3.97029191
0.5,24,-2.94443897916644,0,0,0,210,0.125,0,3.97029191
0.5,24,-2.94443897916644,0,0,0,210,0.125,1,3.97029191
0.5,24,-2.94443897916644,0,0,0,210,0.125,0,3.97029191
0.5,24,-2.94443897916644,0,0,0,210,0.125,0,3.97029191
0.7,96,-2.94443897916644,1,0,0,210,0.2,0,4.127134386
0.7,96,-2.94443897916644,1,0,0,210,0.2,0,4.127134386
0.7,96,-2.94443897916644,1,0,0,210,0.2,0,4.127134386
0.7,96,-2.94443897916644,1,0,0,210,0.2,0,4.127134386
0.7,96,-2.94443897916644,1,0,0,210,0.2,0,4.127134386
0.3,96,-2.94443897916644,0,0,0,210,0.2,0,3.784189625
0.3,96,-2.94443897916644,0,0,0,210,0.2,1,3.784189625
0.3,96,-2.94443897916644,0,0,0,210,0.2,0,3.784189625
0.3,96,-2.94443897916644,0,0,0,210,0.2,0,3.784189625
0.3,96,-2.94443897916644,0,0,0,210,0.2,0,3.784189625
0.7,12,-2.94443897916644,0,0,1,210,0.25,1,3.970291922
0.7,12,-2.94443897916644,0,0,1,210,0.25,0,3.970291922
0.7,12,-2.94443897916644,0,0,1,210,0.25,0,3.970291922
0.7,12,-2.94443897916644,0,0,1,210,0.25,0,3.970291922
0.7,12,-2.94443897916644,0,0,1,210,0.25,0,3.218875832
0.7,12,-2.94443897916644,0,0,1,210,0.25,0,3.218875832
0.7,12,-2.94443897916644,0,0,1,210,0.25,0,3.218875832
0.7,12,-2.94443897916644,0,0,1,210,0.25,0,3.218875832
0.3,96,-2.94443897916644,1,0,1,210,0.25,0,3.367295825
0.3,96,-2.94443897916644,1,0,1,210,0.25,0,3.367295825
0.3,96,-2.94443897916644,1,0,1,210,0.25,1,3.367295825
0.3,96,-2.94443897916644,1,0,1,210,0.25,0,3.367295825
0.9,96,-2.94443897916644,0,1,1,210,0.25,0,3.526360518
0.9,96,-2.94443897916644,0,1,1,210,0.25,1,3.526360518
0.9,96,-2.94443897916644,0,1,1,210,0.25,0,3.526360518
0.9,96,-2.94443897916644,0,1,1,210,0.25,0,3.526360518
0.3,48,-2.94443897916644,1,1,1,210,0.25,0,3.332204497
0.3,48,-2.94443897916644,1,1,1,210,0.25,0,3.332204497
0.3,48,-2.94443897916644,1,1,1,210,0.25,0,3.332204497
0.3,48,-2.94443897916644,1,1,1,210,0.25,0,3.332204497
0.5,48,-2.94443897916644,1,1,1,212,1,0,3.610917909
0.3,48,-2.94443897916644,0,0,1,212,1,0,2.995732256
0.9,24,-2.94443897916644,1,0,1,212,1,1,3.09104243
0.5,48,-2.94443897916644,0,1,1,212,1,1,2.890371782
0.3,96,-2.94443897916644,1,0,0,212,1,0,2.708050225
0.7,96,-2.94443897916644,0,0,0,212,1,0,2.77258872
0.9,48,-2.94443897916644,1,1,0,212,1,0,3.465735901
0.3,96,-2.94443897916644,1,1,0,212,1,0,2.995732287
0.9,12,-2.94443897916644,1,0,0,212,1,0,3.295836867
0.3,12,-2.94443897916644,1,0,0,212,1,0,2.890371747
