"","subj_id","correct","r","rsgn","rabs","smoothed","n","plot","log_time","actual_location","attempts","weights","response_0","alpha"
"1081","70",1,0.5,1,0.5,0,96,"S",3.806662486,13,1,1,"13",-2.94443897916644
"1082","90",1,-0.9,0,0.9,0,48,"S",3.295836867,5,1,1,"5",-2.94443897916644
"1083","86",0,-0.7,0,0.7,0,12,"S",3.71357207,8,1,1,"2",-2.94443897916644
"1084","195",0,0.3,1,0.3,0,12,"L",4.304065089,16,1,1,"3",-2.94443897916644
"1085","33",0,-0.3,0,0.3,0,12,"S",2.890371747,5,1,1,"11",-2.94443897916644
"1086","86",1,0.9,1,0.9,0,12,"S",2.708050225,8,1,1,"8",-2.94443897916644
"1087","195",1,0.9,1,0.9,1,48,"S",2.708050225,7,1,1,"7",-2.94443897916644
"1088","33",1,0.9,1,0.9,1,96,"S",3.044522432,1,1,1,"1",-2.94443897916644
"1089","76",0,-0.7,0,0.7,1,48,"L",3.912023,11,1,1,"8",-2.94443897916644
"1090","195",1,-0.9,0,0.9,0,48,"S",2.302585075,19,1,1,"19",-2.94443897916644
"1091","86",1,0.7,1,0.7,0,12,"S",3.295836867,7,1,1,"7",-2.94443897916644
"1092","33",1,0.5,1,0.5,0,96,"L",2.890371782,16,1,1,"16",-2.94443897916644
"1093","195",1,0.9,1,0.9,0,96,"S",3.367295825,17,1,1,"17",-2.94443897916644
"1094","90",0,0.3,1,0.3,0,12,"S",4.248495242,7,1,1,"12",-2.94443897916644
"1095","64",0,0.7,1,0.7,1,96,"S",4.189654747,11,1,1,"3",-2.94443897916644
"1096","86",1,-0.9,0,0.9,1,96,"S",3.218875832,15,1,1,"15",-2.94443897916644
"1097","201",0,-0.5,0,0.5,1,48,"L",4.962844631,6,1,1,"7",-2.94443897916644
"1098","33",1,0.7,1,0.7,0,24,"L",3.526360518,2,1,1,"2",-2.94443897916644
"1099","64",0,0.3,1,0.3,1,96,"S",2.77258872,9,1,1,"6",-2.94443897916644
"1100","195",0,-0.3,0,0.3,1,48,"S",3.433987215,6,1,1,"18",-2.94443897916644
"1101","66",1,0.3,1,0.3,1,48,"S",3.367295825,20,1,1,"20",-2.94443897916644
"1102","76",0,-0.9,0,0.9,1,96,"L",4.262679881,19,1,1,"3",-2.94443897916644
"1103","86",0,-0.5,0,0.5,1,96,"S",3.178053828,10,1,1,"3",-2.94443897916644
"1104","33",1,0.9,1,0.9,0,48,"L",2.77258872,4,1,1,"4",-2.94443897916644
"1105","201",1,0.7,1,0.7,0,48,"L",3.091042458,11,1,1,"11",-2.94443897916644
"1106","195",0,0.3,1,0.3,1,48,"S",2.708050225,20,1,1,"9",-2.94443897916644
"1107","64",1,-0.3,0,0.3,0,48,"S",2.833213319,8,1,1,"8",-2.94443897916644
"1108","80",1,0.9,1,0.9,1,96,"S",2.56494935,1,1,1,"1",-2.94443897916644
"1109","132",1,0.5,1,0.5,0,96,"S",3.806662486,16,1,1,"16",-2.94443897916644
"1110","90",1,-0.7,0,0.7,1,48,"S",4.174387272,11,1,1,"11",-2.94443897916644
"1111","33",0,-0.3,0,0.3,0,48,"L",3.135494204,10,1,1,"3",-2.94443897916644
"1112","66",1,-0.7,0,0.7,1,48,"S",2.639057294,20,1,1,"20",-2.94443897916644
"1113","76",1,-0.7,0,0.7,1,96,"L",3.555348062,10,1,1,"10",-2.94443897916644
"1114","66",0,0.3,1,0.3,1,48,"S",2.56494935,20,1,1,"12",-2.94443897916644
"1115","64",0,0.7,1,0.7,0,12,"S",3.367295825,19,1,1,"8",-2.94443897916644
"1116","70",1,0.9,1,0.9,0,96,"L",5.049856007,11,1,1,"11",-2.94443897916644
"1117","86",0,-0.3,0,0.3,1,96,"L",3.583518945,10,1,1,"16",-2.94443897916644
"1118","90",0,0.3,1,0.3,0,12,"S",3.091042458,7,1,1,"12",-2.94443897916644
"1119","132",1,0.7,1,0.7,1,48,"S",2.484906674,5,1,1,"5",-2.94443897916644
"1120","76",1,0.9,1,0.9,0,48,"L",3.178053828,13,1,1,"13",-2.94443897916644
"1121","33",0,-0.7,0,0.7,0,12,"L",2.890371747,8,1,1,"13",-2.94443897916644
"1122","66",0,-0.9,0,0.9,0,24,"S",2.944438981,10,1,1,"5",-2.94443897916644
"1123","66",1,0.5,1,0.5,1,48,"S",2.397895278,13,1,1,"13",-2.94443897916644
"1124","132",0,0.5,1,0.5,1,48,"S",3.332204519,1,1,1,"19",-2.94443897916644
"1125","64",1,0.9,1,0.9,1,96,"L",3.688879452,12,1,1,"12",-2.94443897916644
"1126","132",0,-0.3,0,0.3,0,48,"S",2.639057339,8,1,1,"5",-2.94443897916644
"1127","33",0,-0.9,0,0.9,1,48,"L",3.367295825,9,1,1,"6",-2.94443897916644
"1128","66",1,0.5,1,0.5,0,96,"L",3.295836867,16,1,1,"16",-2.94443897916644
"1129","132",0,-0.3,0,0.3,1,96,"S",2.77258872,19,1,1,"5",-2.94443897916644
"1130","64",1,0.9,1,0.9,0,48,"L",3.258096554,4,1,1,"4",-2.94443897916644
"1131","80",0,0.3,1,0.3,0,12,"S",4.663439097,14,1,1,"1",-2.94443897916644
"1132","132",0,-0.7,0,0.7,0,24,"L",2.944438981,8,1,1,"9",-2.94443897916644
"1133","76",0,-0.3,0,0.3,0,96,"L",4.304065098,5,1,1,"17",-2.94443897916644
"1134","66",0,0.7,1,0.7,0,12,"L",3.09104243,7,1,1,"13",-2.94443897916644
"1135","204",1,0.7,1,0.7,0,48,"S",3.737669613,19,1,1,"19",-2.94443897916644
"1136","90",0,0.3,1,0.3,0,12,"S",4.262679881,16,1,1,"10",-2.94443897916644
"1137","80",1,0.9,1,0.9,0,12,"S",2.639057339,3,1,1,"3",-2.94443897916644
"1138","132",0,-0.3,0,0.3,1,48,"L",2.564949397,12,1,1,"9",-2.94443897916644
"1139","66",1,0.5,1,0.5,0,96,"L",2.77258872,16,1,1,"16",-2.94443897916644
"1140","80",1,-0.9,0,0.9,0,12,"S",2.56494935,17,1,1,"17",-2.94443897916644
"1141","132",0,0.9,1,0.9,0,48,"L",2.484906621,13,1,1,"4",-2.94443897916644
"1142","66",0,-0.7,0,0.7,0,24,"L",2.77258872,8,1,1,"9",-2.94443897916644
"1143","64",0,-0.7,0,0.7,1,96,"L",3.951243723,15,1,1,"6",-2.94443897916644
"1144","70",0,-0.9,0,0.9,0,24,"L",4.867534452,16,1,1,"14",-2.94443897916644
"1145","80",1,-0.7,0,0.7,1,48,"S",2.484906621,20,1,1,"20",-2.94443897916644
"1146","204",0,0.3,1,0.3,0,96,"S",3.218875807,16,1,1,"3",-2.94443897916644
"1147","132",0,-0.3,0,0.3,0,12,"L",2.833213319,10,1,1,"3",-2.94443897916644
"1148","66",0,-0.3,0,0.3,0,48,"L",2.995732256,18,1,1,"11",-2.94443897916644
"1149","204",1,0.9,1,0.9,0,96,"S",2.302585138,3,1,1,"3",-2.94443897916644
"1150","175",0,-0.9,0,0.9,0,24,"L",2.77258872,10,1,1,"12",-2.94443897916644
"1151","132",0,-0.7,0,0.7,0,24,"L",3.044522432,7,1,1,"13",-2.94443897916644
"1152","174",0,-0.7,0,0.7,1,48,"S",3.761200115,20,1,1,"8",-2.94443897916644
"1153","201",0,0.3,1,0.3,1,96,"L",5.361292163,1,1,1,"8",-2.94443897916644
"1154","204",1,-0.5,0,0.5,1,48,"S",3.295836867,6,1,1,"6",-2.94443897916644
"1155","70",0,-0.5,0,0.5,0,48,"L",3.850147608,12,1,1,"1",-2.94443897916644
"1156","64",0,-0.5,0,0.5,0,96,"L",3.912023,19,1,1,"1",-2.94443897916644
"1157","175",0,-0.9,0,0.9,0,96,"L",2.639057339,7,1,1,"8",-2.94443897916644
"1158","204",1,0.5,1,0.5,1,96,"S",2.944438981,10,1,1,"10",-2.94443897916644
"1159","174",1,-0.7,0,0.7,1,96,"S",2.397895278,15,1,1,"15",-2.94443897916644
"1160","175",0,-0.5,0,0.5,1,48,"L",2.77258872,5,1,1,"6",-2.94443897916644
"1161","201",0,0.3,1,0.3,0,12,"L",3.688879452,7,1,1,"17",-2.94443897916644
"1162","80",0,-0.5,0,0.5,0,12,"L",4.418840614,2,3,0.333333333333333,"17",-2.94443897916644
"1163","80",0,-0.5,0,0.5,0,12,"L",4.418840614,2,3,0.333333333333333,"11",-2.94443897916644
"1164","80",0,-0.5,0,0.5,0,12,"L",4.418840614,2,3,0.333333333333333,"7",-2.94443897916644
"1165","175",0,0.9,1,0.9,0,12,"L",2.708050183,19,1,1,"3",-2.94443897916644
"1166","70",0,0.7,1,0.7,1,48,"L",3.871201009,5,1,1,"15",-2.94443897916644
"1167","204",0,-0.3,0,0.3,0,48,"L",3.496507567,10,1,1,"4",-2.94443897916644
"1168","174",0,-0.3,0,0.3,1,96,"S",3.258096554,3,1,1,"17",-2.94443897916644
"1169","175",0,0.7,1,0.7,0,24,"L",2.708050225,17,2,0.5,"1",-2.94443897916644
"1170","175",1,0.7,1,0.7,0,24,"L",2.708050225,17,2,0.5,"17",-2.94443897916644
"1171","64",1,0.7,1,0.7,1,48,"L",4.204692619,10,1,1,"10",-2.94443897916644
"1172","70",1,0.5,1,0.5,0,96,"L",3.178053828,16,1,1,"16",-2.94443897916644
"1173","175",1,-0.5,0,0.5,0,96,"S",2.302585138,5,1,1,"5",-2.94443897916644
"1174","204",0,0.3,1,0.3,0,48,"L",3.367295825,13,1,1,"16",-2.94443897916644
"1175","174",0,-0.3,0,0.3,0,96,"S",3.25809653,5,1,1,"12",-2.94443897916644
"1176","201",0,-0.7,0,0.7,0,24,"S",4.04305127,7,1,1,"2",-2.94443897916644
"1177","175",1,-0.5,0,0.5,0,48,"S",2.484906621,12,1,1,"12",-2.94443897916644
"1178","175",0,0.7,1,0.7,0,96,"S",2.302585075,4,1,1,"19",-2.94443897916644
"1179","201",0,-0.5,0,0.5,0,12,"S",2.56494935,7,1,1,"11",-2.94443897916644
"1180","174",0,-0.5,0,0.5,1,96,"S",3.044522432,10,1,1,"4",-2.94443897916644
"1181","175",0,0.3,1,0.3,0,24,"S",2.484906674,19,1,1,"10",-2.94443897916644
"1182","204",0,0.3,1,0.3,1,48,"L",3.688879452,7,1,1,"13",-2.94443897916644
"1183","80",0,-0.5,0,0.5,1,48,"L",4.553876894,18,1,1,"7",-2.94443897916644
"1184","201",0,0.3,1,0.3,0,24,"S",2.995732287,1,1,1,"9",-2.94443897916644
"1185","175",0,-0.7,0,0.7,0,48,"S",2.197224602,11,1,1,"18",-2.94443897916644
"1186","174",0,-0.5,0,0.5,0,48,"L",3.332204519,11,1,1,"1",-2.94443897916644
"1187","201",1,-0.9,0,0.9,1,96,"S",2.302585075,20,1,1,"20",-2.94443897916644
"1188","13",1,0.7,1,0.7,1,96,"L",4.127134386,3,1,1,"3",-2.94443897916644
"1189","204",1,0.9,1,0.9,0,96,"L",2.708050225,11,1,1,"11",-2.94443897916644
"1190","201",1,-0.9,0,0.9,0,24,"S",2.302585075,16,1,1,"16",-2.94443897916644
"1191","70",0,-0.3,0,0.3,0,48,"S",3.465735901,10,1,1,"1",-2.94443897916644
"1192","174",1,0.5,1,0.5,0,12,"L",3.465735901,16,1,1,"16",-2.94443897916644
"1193","174",0,0.5,1,0.5,1,96,"L",2.639057339,2,1,1,"13",-2.94443897916644
"1194","92",1,-0.7,0,0.7,0,48,"S",3.71357207,11,1,1,"11",-2.94443897916644
"1195","174",0,-0.5,0,0.5,1,48,"L",2.639057339,5,1,1,"10",-2.94443897916644
"1196","204",0,-0.9,0,0.9,0,96,"L",4.290459442,14,1,1,"19",-2.94443897916644
"1197","80",1,0.9,1,0.9,0,96,"L",4.465908114,3,1,1,"3",-2.94443897916644
"1198","174",0,0.9,1,0.9,0,48,"L",3.367295825,19,1,1,"6",-2.94443897916644
"1199","92",0,-0.3,0,0.3,1,96,"S",3.555348062,10,1,1,"5",-2.94443897916644
"1200","92",1,0.7,1,0.7,1,96,"S",2.77258872,7,1,1,"7",-2.94443897916644
"1201","92",1,-0.7,0,0.7,1,48,"S",3.637586162,11,1,1,"11",-2.94443897916644
"1202","92",0,0.3,1,0.3,1,96,"S",2.890371747,17,1,1,"13",-2.94443897916644
"1203","92",0,-0.5,0,0.5,1,48,"L",3.401197385,18,1,1,"8",-2.94443897916644
"1204","34",1,0.9,1,0.9,0,12,"L",2.708050183,19,1,1,"19",-2.94443897916644
"1205","92",1,0.5,1,0.5,0,48,"L",3.828641398,4,1,1,"4",-2.94443897916644
"1206","34",0,0.3,1,0.3,1,48,"L",3.135494231,2,1,1,"6",-2.94443897916644
"1207","92",1,0.7,1,0.7,0,96,"L",2.995732287,12,1,1,"12",-2.94443897916644
"1208","34",1,0.7,1,0.7,0,24,"L",2.639057339,2,1,1,"2",-2.94443897916644
"1209","34",1,0.7,1,0.7,0,24,"L",2.890371747,2,1,1,"2",-2.94443897916644
"1210","34",0,-0.5,0,0.5,1,96,"L",2.56494935,15,1,1,"3",-2.94443897916644
"1211","58",0,-0.5,0,0.5,0,48,"S",4.369447848,6,1,1,"15",-2.94443897916644
"1212","104",0,0.3,1,0.3,1,96,"S",3.912023013,9,1,1,"4",-2.94443897916644
"1213","92",0,0.3,1,0.3,1,96,"L",4.442651261,9,1,1,"8",-2.94443897916644
"1214","34",1,-0.3,0,0.3,0,48,"S",3.688879452,18,1,1,"18",-2.94443897916644
"1215","34",1,0.7,1,0.7,0,24,"S",2.484906674,2,1,1,"2",-2.94443897916644
"1216","39",1,-0.7,0,0.7,0,48,"S",3.737669628,11,1,1,"11",-2.94443897916644
"1217","92",1,-0.9,0,0.9,0,12,"L",3.218875832,17,1,1,"17",-2.94443897916644
"1218","156",0,-0.9,0,0.9,0,48,"L",3.663561638,19,2,0.5,"5",-2.94443897916644
"1219","156",0,-0.9,0,0.9,0,48,"L",3.663561638,19,2,0.5,"16",-2.94443897916644
"1220","58",1,0.5,1,0.5,0,48,"S",4.127134386,2,1,1,"2",-2.94443897916644
"1221","34",1,-0.7,0,0.7,0,24,"S",3.433987215,7,1,1,"7",-2.94443897916644
"1222","104",1,0.9,1,0.9,1,96,"S",3.433987215,1,1,1,"1",-2.94443897916644
"1223","39",1,0.9,1,0.9,1,96,"S",3.295836867,14,1,1,"14",-2.94443897916644
"1224","34",0,-0.3,0,0.3,0,12,"S",2.944438948,5,1,1,"8",-2.94443897916644
"1225","156",0,-0.5,0,0.5,0,12,"L",3.688879452,11,1,1,"10",-2.94443897916644
"1226","104",0,0.3,1,0.3,1,96,"S",3.433987195,1,1,1,"8",-2.94443897916644
"1227","34",1,-0.9,0,0.9,1,96,"S",2.833213356,20,1,1,"20",-2.94443897916644
"1228","13",0,0.3,1,0.3,1,48,"L",6.054439347,7,1,1,"3",-2.94443897916644
"1229","104",1,-0.9,0,0.9,0,96,"S",2.890371747,14,1,1,"14",-2.94443897916644
"1230","39",1,0.9,1,0.9,0,12,"S",3.761200115,8,1,1,"8",-2.94443897916644
"1231","58",0,0.3,1,0.3,1,96,"S",4.317488113,9,1,1,"18",-2.94443897916644
"1232","156",0,0.7,1,0.7,1,96,"L",3.784189639,3,1,1,"4",-2.94443897916644
"1233","104",1,0.9,1,0.9,1,96,"S",2.708050225,1,1,1,"1",-2.94443897916644
"1234","156",1,0.9,1,0.9,0,96,"L",2.56494935,3,1,1,"3",-2.94443897916644
"1235","39",1,-0.7,0,0.7,0,96,"S",3.465735901,2,1,1,"2",-2.94443897916644
"1236","156",1,-0.9,0,0.9,0,24,"L",2.639057339,19,1,1,"19",-2.94443897916644
"1237","80",0,-0.9,0,0.9,0,24,"L",6.126869185,16,1,1,"7",-2.94443897916644
"1238","104",1,0.7,1,0.7,1,96,"L",3.688879452,3,1,1,"3",-2.94443897916644
"1239","156",0,0.3,1,0.3,0,12,"S",3.135494231,7,1,1,"10",-2.94443897916644
"1240","156",0,0.5,1,0.5,0,96,"S",2.890371747,10,1,1,"8",-2.94443897916644
"1241","39",0,0.3,1,0.3,1,96,"S",4.158883081,17,1,1,"7",-2.94443897916644
"1242","156",1,0.7,1,0.7,0,48,"S",2.397895278,11,1,1,"11",-2.94443897916644
"1243","104",0,0.3,1,0.3,0,24,"L",3.465735901,10,1,1,"20",-2.94443897916644
"1244","104",1,-0.5,0,0.5,1,48,"L",2.639057294,5,1,1,"5",-2.94443897916644
"1245","156",1,-0.5,0,0.5,1,48,"S",2.944438981,5,1,1,"5",-2.94443897916644
"1246","13",1,-0.5,0,0.5,1,96,"L",4.955827057,10,1,1,"10",-2.94443897916644
"1247","80",1,0.9,1,0.9,0,48,"L",4.234106511,4,1,1,"4",-2.94443897916644
"1248","39",1,0.5,1,0.5,0,96,"L",3.526360518,16,1,1,"16",-2.94443897916644
"1249","156",0,0.3,1,0.3,0,96,"S",2.639057339,16,1,1,"11",-2.94443897916644
"1250","104",0,0.7,1,0.7,0,12,"L",3.295836867,7,1,1,"9",-2.94443897916644
"1251","58",1,0.9,1,0.9,0,12,"S",5.056245807,8,1,1,"8",-2.94443897916644
"1252","50",1,0.5,1,0.5,1,96,"L",2.708050183,10,1,1,"10",-2.94443897916644
"1253","104",0,-0.9,0,0.9,0,12,"L",2.833213356,3,1,1,"11",-2.94443897916644
"1254","18",1,-0.7,0,0.7,0,48,"S",3.610917909,13,1,1,"13",-2.94443897916644
"1255","69",1,-0.7,0,0.7,1,96,"S",3.526360518,6,1,1,"6",-2.94443897916644
"1256","140",1,0.9,1,0.9,1,96,"S",3.332204519,14,1,1,"14",-2.94443897916644
"1257","39",0,0.7,1,0.7,0,96,"L",3.737669628,11,1,1,"4",-2.94443897916644
"1258","50",0,-0.3,0,0.3,1,96,"L",2.833213356,3,1,1,"2",-2.94443897916644
"1259","18",1,-0.5,0,0.5,1,96,"S",2.995732256,10,1,1,"10",-2.94443897916644
"1260","58",1,-0.9,0,0.9,0,48,"S",3.332204519,19,1,1,"19",-2.94443897916644
"1261","50",0,0.7,1,0.7,0,12,"L",2.708050225,7,1,1,"11",-2.94443897916644
"1262","140",0,0.5,1,0.5,0,12,"S",2.77258872,19,1,1,"16",-2.94443897916644
"1263","50",1,0.9,1,0.9,0,96,"L",2.197224602,11,1,1,"11",-2.94443897916644
"1264","69",1,0.7,1,0.7,1,96,"S",3.496507567,7,1,1,"7",-2.94443897916644
"1265","50",1,0.3,1,0.3,0,96,"L",2.639057339,11,1,1,"11",-2.94443897916644
"1266","50",1,-0.9,0,0.9,0,48,"S",1.791759493,19,1,1,"19",-2.94443897916644
"1267","13",0,-0.3,0,0.3,0,48,"L",4.812184354,18,1,1,"19",-2.94443897916644
"1268","39",0,-0.7,0,0.7,0,24,"L",4.317488113,8,1,1,"16",-2.94443897916644
"1269","140",0,0.3,1,0.3,0,96,"S",3.583518928,3,1,1,"14",-2.94443897916644
"1270","50",1,0.7,1,0.7,0,24,"S",2.484906674,17,1,1,"17",-2.94443897916644
"1271","50",0,-0.3,0,0.3,0,24,"S",2.197224602,17,1,1,"15",-2.94443897916644
"1272","50",1,0.9,1,0.9,0,48,"S",1.945910203,4,1,1,"4",-2.94443897916644
"1273","39",1,0.7,1,0.7,0,48,"L",3.178053828,19,1,1,"19",-2.94443897916644
"1274","140",0,0.3,1,0.3,0,12,"S",3.295836867,14,1,1,"16",-2.94443897916644
"1275","50",1,0.9,1,0.9,0,24,"S",2.197224602,4,1,1,"4",-2.94443897916644
"1276","69",1,0.5,1,0.5,0,96,"S",3.931825632,16,1,1,"16",-2.94443897916644
"1277","140",0,-0.9,0,0.9,0,12,"S",2.995732287,3,1,1,"13",-2.94443897916644
"1278","69",0,0.3,1,0.3,0,96,"S",3.583518945,3,1,1,"11",-2.94443897916644
"1279","140",0,0.7,1,0.7,0,48,"L",3.091042458,19,1,1,"18",-2.94443897916644
"1280","140",0,-0.7,0,0.7,0,96,"L",2.890371782,11,1,1,"14",-2.94443897916644
"1281","140",0,-0.3,0,0.3,0,48,"L",2.397895278,18,1,1,"17",-2.94443897916644
"1282","13",1,-0.7,0,0.7,1,96,"L",4.905274779,10,1,1,"10",-2.94443897916644
"1283","140",0,-0.7,0,0.7,0,48,"L",3.135494231,5,1,1,"3",-2.94443897916644
"1284","69",0,-0.3,0,0.3,1,96,"S",4.356708827,3,1,1,"18",-2.94443897916644
"1285","140",0,-0.9,0,0.9,0,24,"L",2.639057339,10,1,1,"18",-2.94443897916644
"1286","58",0,-0.5,0,0.5,0,48,"L",5.451038455,6,1,1,"13",-2.94443897916644
"1287","140",0,-0.9,0,0.9,0,24,"L",4.04305127,10,1,1,"18",-2.94443897916644
"1288","69",1,-0.7,0,0.7,0,48,"L",4.406719243,5,1,1,"5",-2.94443897916644
"1289","69",0,-0.7,0,0.7,1,96,"L",4.465908121,15,1,1,"18",-2.94443897916644
"1290","49",0,-0.5,0,0.5,0,96,"L",2.484906621,5,1,1,"9",-2.94443897916644
"1291","49",0,-0.5,0,0.5,0,48,"L",2.484906674,6,1,1,"3",-2.94443897916644
"1292","69",0,0.9,1,0.9,1,48,"L",3.401197364,17,1,1,"6",-2.94443897916644
"1293","13",1,-0.9,0,0.9,1,96,"S",5.521460918,19,1,1,"19",-2.94443897916644
"1294","49",0,-0.9,0,0.9,1,96,"L",3.044522432,19,1,1,"3",-2.94443897916644
"1295","13",1,0.9,1,0.9,0,24,"S",2.302585075,5,1,1,"5",-2.94443897916644
"1296","69",1,0.7,1,0.7,1,48,"L",3.526360518,5,1,1,"5",-2.94443897916644
"1297","49",0,-0.3,0,0.3,0,24,"L",3.044522462,17,1,1,"7",-2.94443897916644
"1298","49",1,0.7,1,0.7,0,24,"L",2.07944154,2,1,1,"2",-2.94443897916644
"1299","13",0,0.5,1,0.5,1,96,"S",3.526360518,2,1,1,"20",-2.94443897916644
"1300","49",1,-0.7,0,0.7,1,96,"S",2.197224602,15,1,1,"15",-2.94443897916644
"1301","58",0,0.3,1,0.3,0,12,"L",5.488937726,14,1,1,"5",-2.94443897916644
"1302","49",0,0.5,1,0.5,0,24,"S",2.708050225,18,1,1,"7",-2.94443897916644
"1303","49",1,0.7,1,0.7,1,48,"S",2.07944154,5,1,1,"5",-2.94443897916644
"1304","49",0,0.3,1,0.3,0,24,"S",2.708050183,10,1,1,"16",-2.94443897916644
"1305","18",0,-0.3,0,0.3,0,96,"S",6.28971557,11,1,1,"1",-2.94443897916644
"1306","13",1,0.5,1,0.5,0,48,"S",3.951243723,2,1,1,"2",-2.94443897916644
"1307","49",1,0.9,1,0.9,1,48,"S",2.197224602,7,1,1,"7",-2.94443897916644
"1308","13",1,-0.9,0,0.9,0,96,"S",2.397895278,16,1,1,"16",-2.94443897916644
"1309","105",1,-0.7,0,0.7,0,96,"S",2.484906621,14,1,1,"14",-2.94443897916644
"1310","58",1,-0.9,0,0.9,0,24,"L",4.204692619,16,1,1,"16",-2.94443897916644
"1311","18",0,-0.5,0,0.5,0,96,"S",3.526360518,19,2,0.5,"2",-2.94443897916644
"1312","18",0,-0.5,0,0.5,0,96,"S",3.526360518,19,2,0.5,"16",-2.94443897916644
"1313","105",0,0.7,1,0.7,0,12,"S",2.944438981,7,1,1,"19",-2.94443897916644
"1314","18",0,-0.3,0,0.3,0,12,"S",3.044522432,7,2,0.5,"11",-2.94443897916644
"1315","18",0,-0.3,0,0.3,0,12,"S",3.044522432,7,2,0.5,"12",-2.94443897916644
"1316","105",0,0.3,1,0.3,0,12,"S",2.564949397,16,1,1,"15",-2.94443897916644
"1317","105",1,0.5,1,0.5,0,48,"S",2.07944154,2,1,1,"2",-2.94443897916644
"1318","105",1,-0.9,0,0.9,0,48,"S",1.791759493,5,1,1,"5",-2.94443897916644
"1319","69",0,0.5,1,0.5,0,24,"L",5.023880519,3,1,1,"20",-2.94443897916644
"1320","107",1,0.9,1,0.9,1,48,"L",4.110873861,17,1,1,"17",-2.94443897916644
"1321","58",1,-0.5,0,0.5,1,96,"L",3.951243723,10,1,1,"10",-2.94443897916644
"1322","105",0,-0.7,0,0.7,0,96,"L",2.890371747,11,1,1,"14",-2.94443897916644
"1323","105",0,-0.5,0,0.5,0,96,"L",1.791759493,11,1,1,"2",-2.94443897916644
"1324","58",1,0.7,1,0.7,0,24,"L",3.850147608,17,1,1,"17",-2.94443897916644
"1325","105",0,-0.5,0,0.5,0,96,"L",3.135494231,5,1,1,"8",-2.94443897916644
"1326","105",0,0.3,1,0.3,1,96,"L",2.639057339,9,1,1,"1",-2.94443897916644
"1327","107",0,-0.9,0,0.9,0,24,"L",4.0253517,16,1,1,"1",-2.94443897916644
"1328","105",0,0.5,1,0.5,0,96,"L",2.302585075,13,1,1,"3",-2.94443897916644
"1329","18",0,0.3,1,0.3,1,48,"L",4.804021046,20,2,0.5,"19",-2.94443897916644
"1330","18",0,0.3,1,0.3,1,48,"L",4.804021046,20,2,0.5,"4",-2.94443897916644
"1331","107",0,-0.5,0,0.5,0,48,"L",4.007333179,12,1,1,"1",-2.94443897916644
"1332","107",0,-0.9,0,0.9,0,96,"L",4.369447856,16,1,1,"14",-2.94443897916644
"1333","37",0,-0.7,0,0.7,0,12,"S",3.555348062,11,1,1,"16",-2.94443897916644
"1334","107",0,-0.7,0,0.7,0,48,"L",4.543294782,13,1,1,"20",-2.94443897916644
"1335","37",0,0.3,1,0.3,0,96,"S",3.610917909,11,1,1,"14",-2.94443897916644
"1336","37",0,0.7,1,0.7,1,48,"S",2.995732256,10,1,1,"9",-2.94443897916644
"1337","107",0,0.3,1,0.3,0,24,"S",4.369447856,10,1,1,"3",-2.94443897916644
"1338","37",1,-0.5,0,0.5,1,48,"S",3.178053828,5,1,1,"5",-2.94443897916644
"1339","160",1,0.5,1,0.5,1,48,"L",4.976733747,1,1,1,"1",-2.94443897916644
"1340","37",0,-0.3,0,0.3,0,96,"S",3.433987195,3,1,1,"12",-2.94443897916644
"1341","37",0,0.5,1,0.5,0,48,"L",3.135494204,7,1,1,"2",-2.94443897916644
"1342","107",0,-0.3,0,0.3,0,24,"S",4.343805427,20,1,1,"17",-2.94443897916644
"1343","37",0,0.3,1,0.3,0,48,"L",2.484906621,10,1,1,"9",-2.94443897916644
"1344","37",0,-0.9,0,0.9,0,48,"L",2.484906674,19,1,1,"1",-2.94443897916644
"1345","37",0,0.7,1,0.7,1,96,"L",2.77258872,11,1,1,"17",-2.94443897916644
"1346","107",0,-0.3,0,0.3,0,24,"S",4.060443017,11,1,1,"6",-2.94443897916644
"1347","198",1,0.9,1,0.9,1,96,"L",2.708050225,14,1,1,"14",-2.94443897916644
"1348","37",0,-0.9,0,0.9,0,24,"L",3.25809653,10,1,1,"4",-2.94443897916644
"1349","202",0,-0.3,0,0.3,0,12,"S",4.204692619,10,1,1,"8",-2.94443897916644
"1350","198",1,0.9,1,0.9,0,24,"L",3.465735901,13,2,0.5,"13",-2.94443897916644
"1351","198",0,0.9,1,0.9,0,24,"L",3.465735901,13,2,0.5,"4",-2.94443897916644
"1352","160",0,-0.9,0,0.9,0,24,"L",5.010635293,10,1,1,"7",-2.94443897916644
"1353","107",0,-0.3,0,0.3,0,24,"S",4.248495242,17,2,0.5,"15",-2.94443897916644
"1354","107",0,-0.3,0,0.3,0,24,"S",4.248495242,17,2,0.5,"1",-2.94443897916644
"1355","78",0,-0.9,0,0.9,0,12,"L",4.672828834,3,1,1,"20",-2.94443897916644
"1356","202",0,0.3,1,0.3,0,96,"S",4.007333179,3,1,1,"16",-2.94443897916644
"1357","107",0,-0.5,0,0.5,0,24,"S",4.499809674,18,2,0.5,"20",-2.94443897916644
"1358","107",0,-0.5,0,0.5,0,24,"S",4.499809674,18,2,0.5,"7",-2.94443897916644
"1359","202",1,-0.9,0,0.9,1,96,"S",3.433987215,20,1,1,"20",-2.94443897916644
"1360","202",0,0.5,1,0.5,1,48,"S",3.367295825,13,1,1,"18",-2.94443897916644
